KEY,NOTES_FOR_LOCALISATION,LINE_EN,LINE_XX,LINE_FR,LINE_IT,LINE_DE,LINE_ES,LINE_BP,LINE_JP,LINE_RU,LINE_KP,LINE_CN,LINE_XX
$crystal_species,,Crystal,XX,Cristalline,Cristallo,Kristall-,Cristal,Cristalina,結晶,,,结晶,XX
$crystal_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Crystallum,XX,Apis Crystallum,Apis Crystallum,Apis Crystallum,Apis Crystallum,Apis Crystallum,Apis Crystallum,,,Apis Crystallum,XX
$crystal_hint,,"A rare hybrid of Frigidus and Regalis that will only appear near Honeycore, during snowstorms.",XX,"Un rare hybride de Frigidus et Regalis qui apparaît uniquement près de miellites, pendant les tempêtes de neige.",Un raro ibrido delle famiglie 'Frigidus' e 'Regalis' che appare soltanto nei pressi del Cristalmiele durante delle tempeste di neve.,"Eine seltene Hybride aus Frigidus und Regalis, die nur in der Nähe von Honigkern und bei Schneestürmen auftritt.",Un híbrido infrecuente de Frigidus y Regalis que solo aparece cerca de fuentes de mielita durante una tormenta de nieve.,Uma híbrida de Frigidus e Regalis que só aparece perto de Cristamel durante tempestades de neve.,極寒ミツバチと皇族ミツバチのハイブリッド種。レアな種で、吹雪の日に養蜂地の中心あたりに現れる。,,,"霜寒蜜蜂与王室蜜蜂的稀有杂交种, 只在雪暴期间在蜜核附近出现.",XX
$crystal_desc,,"Instead of honey, Crystal Hives form seeds of Honeycore. During flight, tiny crystals shake loose from their wings and take root in the snow - it is unknown if intentional, or a side effect of some other more complex process.",XX,"Au lieu du miel, les ruches de cristallines produisent des graines de miellite. Pendant le vol, de minuscules cristaux se détachent de leurs ailes et prennent racine dans la neige. On ignore si ce phénomène est intentionnel ou s'il s'agit d'un effet secondaire d'un autre processus plus complexe.","Invece del miele, gli alveari delle 'api cristallo' formano Cristalmiele. Durante il volo, piccoli cristalli si staccano dalle ali delle api e attecchiscono nella neve - non si sa se per motivi intenzionali o come effetto collaterale di un processo più complesso.","Anstelle von Honig bilden Kristallbienen die Samen des Honigkerns. Während des Fluges lösen sich winzige Kristalle von ihren Flügeln und schlagen Wurzeln im Schnee - ob absichtlich oder als Nebeneffekt eines anderen, komplexeren Prozesses, ist unbekannt.","En vez de miel, las colmenas de abejas cristal forman semillas de mielita. Al volar, estas abejas dejan caer pequeños cristales desde sus alas, que luego echarán raíces en la nieve. Se desconoce si este es un acto intencional o un efecto secundario de un proceso más complejo.","Ao invés de mel, as Colmeias Cristalinas formam sementes de Cristamel. Durante o voo, pequenos cristais caem de suas asas e criam raízes na neve - não se sabe se é intencional ou um efeito colateral de um processo mais complexo.",結晶ミツバチはハチミツではなく巣のもとを作る。羽から小さな結晶を落としながら飛び、雪の中に跡を残す - 意図的なのか、何か他の複雑な作業の副作用なのかは知られていない。,,,"结晶蜜蜂的蜂巢不生产蜂蜜, 而是形成蜜核的种子. 飞行时微小的结晶会从翅膀上脱落并在雪中扎根. 尚不知道这是有意为之还是某种更复杂的过程产生的副作用.",XX
$crystal_req,,While snowing and honeycore is nearby,XX,Sous la neige et près de miellites,Mentre nevica e c'è del Cristalmiele nelle vicinanze,Wenn es schneit und Honigkern in der Nähe ist,Mientras nieva y hay mielita cerca,Enquanto neva e com cristamel por perto,雪の中、巣の中心近く,,,下雪且在蜜核附近,XX
$ancient_species,,Ancient,XX,Ancestrale,Antica,Antike ,Vetusta,Ancestral,長寿,,,古老,XX
$ancient_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Vetus,XX,Apis Vetus,Apis Vetus,Apis Vetus,Apis Vetus,Apis Vetus,Apis Vetus,,,Apis Vetus,XX
$ancient_hint,,Formed when a hybrid of Artifex and Diluculum have their lifespan pushed to the absolute maximum.,XX,Obtenue lorsque la durée de vie d'un hybride d'Artifex et de Diluculum est poussée au maximum.,Questa specie si forma quando il ciclo di vita di un ibrido di 'Artifex' e 'Diluculum' viene portato al massimo possibile.,"Entsteht, wenn ein Hybrid aus Artifex und Diluculum seine Lebensdauer auf das absolute Maximum treibt.",Esta especie se forma cuando la longevidad de un híbrido de Artifex y Diluculum se alarga hasta el máximo.,Formada quando uma híbrida de Artifex e Diluculum tem seu tempo de vida estendido ao máximo,労働ミツバチと夜明けミツバチのハイブリッド種が寿命を最大までまっとうしたときに形成される。,,,当工匠蜜蜂和曙光蜜蜂将寿命推到最大时进行杂交得到.,XX
$ancient_desc,,"A single hive is known to exist - hidden in the Apicademy campus gardens. A traditional sigil of this august University, it is suspected that many bees have outlived generations of scholars.",XX,"On ne connaît l'existence que d'une seule ruche, cachée dans les jardins du campus de l'Apicadémie. Symbole traditionnel de cette auguste université, on soupçonne que de nombreuses abeilles ont survécu à plusieurs générations de chercheurs.","È nota l'esistenza di un solo alveare - nascosto nei giardini del campus dell'Apaccademia. Simbolo sempiterno della gloriosa università, si sospetta che molte delle api siano sopravvissute a generazioni di studenti.","Es ist bekannt, dass es einen einzigen Bienenstock gibt - versteckt in den Gärten des Campus der Imker-Universität. Es ist ein traditionelles Siegel dieser erhabenen Universität, und es wird vermutet, dass viele Bienen Generationen von Gelehrten überlebt haben.","Solo se conoce una colmena en existencia: una oculta entre los jardines del campus de la Apicademia. Se cree que esta especie, emblema tradicional de la universidad, ya vivió más que varias generaciones de estudiantes y académicos.","Só se sabe de uma colmeia existente - escondida nos jardins do campus da Apiculdade. Um símbolo tradicional dessa respeitada Faculdade, suspeitas levam a crer que muitas abelhas viveram mais do que gerações de estudiosos.",存在が知られている巣はたった一つだけ。アピカデミーキャンパスの庭に隠されている。荘厳たる大学の伝統的な紋章には、多くのハチが学者よりも長生きしたことが記されている。,,,"已知有一个这种蜂巢是存在的 - 就藏在养蜂学院校园的花园中. 是这所庄严大学的传统印记, 有人怀疑许多蜜蜂已经活得比一代又一代的学者们还久.",XX
$ancient_req,,When queen has a lifespan trait of 7,XX,Quand la reine a une durée de vie de 7,Quando la regina ha una caratteristica 'longevità' di 7,Wenn die Königin eine Lebenserwartung von 7 Jahren hat,Cuando una reina tiene una longevidad de 7,Quando rainha tem característica de tempo de vida 7,女王バチの寿命レベルが7,,,当蜂后的寿命特性为7,XX
$bohemian_species,,Bohemian,XX,Pointilleuse,Bohémien,Bohemische ,Bohemia,Boêmia,気まま,,,波希米亚,XX
$bohemian_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Recumbitus,XX,Apis Recumbitus,Apis Recumbitus,Apis Recumbitus,Apis Recumbitus,Apis Recumbitus,Apis Recumbitus,,,Apis Recumbitus,XX
$bohemian_hint,,An extremely picky offshoot of Pertinax and Domesticas that likes to have all possible flowers at its disposal.,XX,Une descendante extrêmement pointilleuse de Pertinax et Domesticas qui aime avoir toutes les fleurs possibles à sa disposition.,"Un incrocio estremamente esigente delle famiglie 'Pertinax' e 'Domesticas', a cui piace avere tutti i fiori possibili a propria disposizione.","Ein extrem wählerischer Ableger von Pertinax und Domesticas, der gerne alle möglichen Blüten zur Verfügung hat.",Una cruza de Pertinax y Domesticas particularmente mañosa a la que le gusta tener todas las flores posibles a disposición.,Uma variante extremamente exigente de Pertinax e Domesticas que gosta de ter todas as flores disponíveis ao seu dispor.,カタブツミツバチとおうちミツバチから系統をひく。あらゆる花を好き勝手に使いたがるかなり気難しい種。,,,"固执蜜蜂和家养蜜蜂的一个极端挑剔的分支, 喜好拥有所有花卉的支配权.",XX
$bohemian_desc,,"This species exhibits a curious behaviour trait when placed near multiple flowers; multiple nectars are presented to the Hive, who select favourites and eject the rest. It is currently unknown what they are looking for.",XX,"Cette espèce manifeste un comportement curieux lorsqu'elle est placée près de plusieurs types de fleurs : plusieurs nectars sont présentés à la ruche, qui sélectionne les favoris et rejette le reste. On ignore actuellement ce qu'elles recherchent.","Questa specie esibisce un curioso tratto caratteriale quando è nei pressi di più fiori; vari nettari vengono portati all'alveare, che seleziona i preferiti e scarta il resto. È ancora poco chiaro cosa cerchi esattamente.","Diese Art zeigt ein merkwürdiges Verhalten, wenn sie sich in der Nähe mehrerer Blüten aufhält: Sie bietet dem Bienenstock mehrere Nektare an, von denen sie die bevorzugten auswählt und den Rest wegwirft. Es ist derzeit nicht bekannt, wonach sie suchen.","Esta especie exhibe un comportamiento curioso al encontrarse cerca de varias flores: presentan varias muestras de néctar a la colmena, y luego seleccionan a sus favoritos y rechazan el resto. En la actualidad se desconoce qué es lo que intentan encontrar.","Essa espécie exibe uma característica curiosa de comportamento ao ser colocada próxima de várias flores; néctares variados são levados a Colmeia, que seleciona seus favoritos e ejeta o resto. Não se sabe o que elas estão buscando.",近くに数種類の花があると、興味深いふるまいをする。複数のミツからお気に入りを選んだり、拒んだりする。この種が何を求めているのかはまだ分からない。,,,"当放置在多种花卉附近时, 这个物种展现出一种有趣的行为特性. 会有多种花蜜奉给蜂群, 它们会选择最喜欢的并扔出其余的. 目前还不清楚他们在寻觅什么.",XX
$bohemian_req,,When 10+ different flowers nearby,XX,Lorsqu'au moins 10 fleurs différentes sont à proximité,Quando ci sono più di 10 fiori nelle vicinanze,Wenn zehn oder Mehr Blumen in der Nähe sind,Cuando hay más de 10 flores cerca,Com 10+ flores por perto,10種以上の花が周りにあるとき,,,在10+不同的花卉附近,XX
$prolific_species,,Prolific,XX,Prolifique,Prolifica,Produktive ,Prolífica,Prolífica,団体,,,多育,XX
$prolific_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Multis,XX,Apis Multis,Apis Multis,Apis Multis,Apis Multis,Apis Multis,Apis Multis,,,Apis Multis,XX
$prolific_hint,,"Encouraged by others, this Eremita and Domesticas mix only appears when surrounded by other working hives.",XX,"Encouragée par les autres, ce croisement d'Eremita et de Domesticas n'apparaît que lorsqu'elle est entourée d'autres ruches en activité.","Incoraggiata dalla presenza di altre api, questa specie è un incrocio delle famiglie 'Eremita' e 'Domesticas' che appare solo quando è circondata da altri alveari attivi.","Diese Mischung aus Eremita und Domesticas erscheint nur, wenn sie von anderen arbeitenden Bienenstöcken umgeben ist.","Esta cruza de Eremita y Domesticas solo aparece ante la presencia de otras colmenas obreras, quienes la alientan a trabajar.","Incentivada por outros, essa mistura de Eremita e Domesticas só aparece quando está cercada por outras colmeias funcionais.",修道士ミツバチとおうちミツバチの系統をひき、周りに働きバチがいるときに現れる。,,,这个隐士蜜蜂和家养蜜蜂的杂交种只在被其它活跃中的巢穴包围时才出现.,XX
$prolific_desc,,"The Prolific Bee cannot stand to be on its own and craves the company of the wider community. After previous catastrophic overpopulation, the Apicademy has politely suggested more controlled colony sizes.",XX,"L'abeille prolifique ne supporte pas d'être seule et recherche la compagnie d'une plus grande communauté. Après un épisode catastrophique de surpopulation, l'Apicadémie a poliment suggéré de mieux contrôler la taille des colonies.","L'ape prolifica non sa stare da sola e brama la compagnia di una comunità più ampia. A seguito di catastrofici casi di sovrappopolamento, l'Apaccademia ha educatamente suggerito di realizzare colonie dalle dimensioni più controllate.","Die Produktive Biene kann nicht allein sein und sehnt sich nach der Gesellschaft einer größeren Gemeinschaft. Nach der katastrophalen Überbevölkerung in der Vergangenheit hat die Imkeruniversität höflich vorgeschlagen, die Größe der Bienenvölker besser zu kontrollieren.","La abeja 'prolífica' no soporta estar en soledad y desea la compañía de una comunidad más amplia. Después de una sobrepoblación catastrófica, la Apicademia sugirió muy educadamente controlar el tamaño de las colonias.","A abelha Prolífica não aguenta ficar sozinha e busca a companhia de uma comunidade maior. Depois de uma superpopulação catastrófica, a Apiculdade sugere educadamente que as colônias sejam de tamanho moderado.",団体ミツバチは一匹では生存できず、大きなコミュニティを必要とする。以前に個体数が激増してから、アピカデミーは数の制御が必要だと提案している。,,,"多育蜜蜂无法忍受孤独, 渴望得到更广泛群体的陪伴. 在之前灾难性的数量过剩事件之后, 养蜂学院礼貌地建议保持更可控的群体大小.",XX
$prolific_req,,When 5+ active beehives are nearby,XX,Lorsqu'au moins 5 ruches actives sont à proximité,Quando ci sono più di 5 alveari attivi nelle vicinanze,Wenn mehr als fünf aktive Bienenstöcke in der Nähe sind,Cuando hay más de 5 colmenas activas,Com 5+ colmeias ativas por perto,5以上の巣が近くで稼働中のとき,,,附近有5+活跃的蜂巢,XX
$industrial_species,,Industrial,XX,Industrielle,Industriosa,Industrielle ,Industrial,Industrial,産業,,,工业,XX
$industrial_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Magnarum,XX,Apis Magnarum,Apis Magnarum,Apis Magnarum,Apis Magnarum,Apis Magnarum,Apis Magnarum,,,Apis Magnarum,XX
$industrial_hint,,This Regalis and Artifex mix has a natural affinity to honeycore technology.,XX,Ce croisement de Regalis et d'Artifex a une affinité naturelle avec la technologie miellite.,Questo mix tra 'Regalis' e 'Artifex' ha una naturale affinità con la tecnologia del Cristalmiele.,Diese Mischung aus Regalis und Artifex hat eine natürliche Affinität zur Honigkern-Technologie.,Esta cruza de Regalis y Artifex tiene una afinidad natural por la tecnología con mielita.,Essa mistura de Regalis e Artifex tem uma afinidade natural às tecnologias de cristamel.,皇族ミツバチと労働ミツバチの混合種。生まれ持って養蜂技術との相性がいい。,,,这个王室蜜蜂和工匠蜜蜂的杂交物种对蜜核有着天然的亲和.,XX
$industrial_desc,,"The Industrial Bee forms the most efficient of all the Hives, appearing to have taken inspiration from human manufacturing processes. Their honeycomb is so practical that Beekeepers can use them as frames directly.",XX,L'abeille industrielle forme la plus efficace de toutes les ruches. Son fonctionnement semble s'inspirer des procédés de fabrication humains. Leurs rayons sont si pratiques que les apiculteurs peuvent les utiliser directement comme cadres.,"L'ape industriosa forma il più efficiente di tutti gli alveari, traendo ispirazione dai processi manufatturieri umani. Il loro favo è così pratico che gli apicoltori possono usarlo direttamente come telaio.","Die Industriebiene ist der effizienteste aller Bienenstöcke und scheint sich von menschlichen Produktionsprozessen inspirieren zu lassen. Ihre Waben sind so praktisch, dass die Imker sie direkt als Rähmchen verwenden können.","La abeja 'industrial' crea las colmenas más eficientes de todas; al parecer, tomó la inspiración de los procesos de fabricación humanos. Su mielita es tan práctica que los apicultores pueden usarla como cuadros directamente.","A abelha Industrial forma a mais eficiente de todas as Colmeias, aparentando ter se inspirado nos meios de produção humanos. Curiosamente, e quase intencionalmente, seus favos são tão práticos que Apicultores podem usá-los como quadros.",産業ミツバチは最も効率よく巣作りをする。人間界の製造プロセスはここからインスピレーションを受けている。この種が作る巣の形状はとても実用的で、養蜂家はフレームをそのまま活用できる。,,,"工业蜜蜂造出的蜂巢是最有效率的, 似乎从人类的建造过程中找到了灵感. 它们的蜂窝特别实用, 因此养蜂人可以直接将它们当成巢框使用.",XX
$industrial_req,,When 3+ honeycore machines are nearby,XX,Lorsqu'au moins 3 machines automatiques sont à proximité,Quando ci sono più di 3 macchine di Cristalmiele nelle vicinanze,Wenn mehr als drei Honigkern-Maschinen in der Nähe sind,Cuando hay más de 3 máquinas de mielita cerca,Com 3+ máquinas de cristamel por perto,近くに3つ以上ハニーコアの機械があるとき,,,附近有3+蜜核机器,XX
$chaotic_species,,Chaotic,XX,Chaotique,Caotica,Chaotische ,Caótica,Caótica,異種,,,混乱,XX
$chaotic_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Vesania,XX,Apis Vesania,Apis Vesania,Apis Vesania,Apis Vesania,Apis Vesania,Apis Vesania,,,Apis Vesania,XX
$chaotic_hint,,Only the most unstable combinations of Diluculum and Eremita can break this species into the physical world.,XX,Seuls les croisements les plus instables entre la Diluculum et l'Eremita peuvent donner naissance à cette espèce.,Solo le più instabili combinazioni di 'Diluculum' ed 'Eremita' possono far irrompere questa specie nel mondo fisico.,Nur die instabilsten Kombinationen von Diluculum und Eremita können diese Art in die physische Welt bringen.,Solo las combinaciones más inestables de Diluculum y Eremita pueden dar origen a este especie en el mundo físico.,Apenas as combinações mais instáveis de Diluculum e Eremita podem trazer essa espécie ao mundo real.,不安定の極み、夜明けミツバチと修道士ミツバチが合わさったとき、この種が生まれる。,,,只有曙光蜜蜂和隐士蜜蜂最不稳定的组合才能让这个物种来到现实世界中.,XX
$chaotic_desc,,"While the Apicademy officially recognises the existence of the Chaotic Bee, it is so genetically unstable that is rarely appears in nature, and is most often seen in University laboratories.",XX,"Bien que l'Apicadémie reconnaisse officiellement l'existence de l'abeille chaotique, celle-ci est si génétiquement instable qu'elle apparaît rarement dans la nature. On la rencontre plutôt dans les laboratoires universitaires.","Anche se l'Apaccademia riconosce ufficialmente l'esistenza dell'ape caotica, essa è così geneticamente instabile che appare raramente in natura ed è più spesso visibile nei laboratori dell'Università.","Obwohl die Imker-Universität die Existenz der Chaotischen Biene offiziell anerkennt, ist sie genetisch so instabil, dass sie in der Natur nur selten vorkommt und am häufigsten in Universitätslabors zu sehen ist.","Si bien la Apicademia reconoce oficialmente la existencia de la abeja 'caótica', es tan inestable genéticamente que rara vez aparece de forma natural, y suele ser más común en los laboratorios de la universidad.","Apesar da Apiculdade reconhecer oficialmente a existência de Abelhas Caóticas, ela é tão geneticamente instável que raramente aparece na natureza, e é mais comumente encontrada em laboratórios da Faculdade",種の存在はアピカデミーによる正式に認められているものの、遺伝子の不安定さにより自然に産まれることはあまりない。大学の研究室でよく見られる。,,,"虽然养蜂学院官方承认混乱蜜蜂的存在, 但它的基因极其不稳定, 因此极少在自然界出现, 最常见的地点还是大学的实验室.",XX
$chaotic_req,,When queen has a stability trait of 1,XX,Quand la reine a une stabilité de 1,Quando la regina ha una caratteristica 'stabilità' di 1,Wenn die Königin eine Stabilitätseigenschaft von 1 hat,Cuando una reina tiene una estabilidad de 1,Quando a rainha tem 1 de estabilidade,女王バチの変異レベルが1のとき,,,当蜂后的变异性特性为1,XX
$arctic_species,,Arctic,XX,Arctique,Artica,Arktische ,Ártica,Ártica,北極,,,严寒,XX
$arctic_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Glacialis,XX,Apis Glacialis,Apis Glacialis,Apis Glacialis,Apis Glacialis,Apis Glacialis,Apis Glacialis,,,Apis Glacialis,XX
$arctic_hint,,"Theoretically, extreme cold and a Frigidus catalyst could trigger a defensive evolutionary response from the Pertinax species.",XX,"En théorie, un froid extrême et un catalyseur Frigidus pourraient déclencher une réponse évolutive défensive de la part de l'espèce Pertinax.",Teoricamente il freddo estremo e una specie catalizzatrice ('Frigidus') può innescare una risposta difensiva evolutiva della specie 'Pertinax'.,Theoretisch könnten extreme Kälte und ein Frigidus-Katalysator eine defensive evolutionäre Reaktion der Pertinax-Arten auslösen.,"En teoría, el frío extremo y una especie catalizadora (Frigidus) podrían activar una respuesta evolutiva defensiva por parte de la especie Pertinax.","Teoricamente, o frio extremo, e um catalizador da Frigidus poderiam ativar uma resposta evolutiva de defesa na espécie Pertinax.",理論的には、極端な寒さの中、極寒ミツバチを媒体としてカタブツミツバチの防御的な進化反応が起こる。,,,"理论上说, 极端寒冷和霜寒蜜蜂催化能触发固执蜜蜂产生防御性进化反应.",XX
$arctic_desc,,"Forged in extremis, Glacialis is what the Hivemother intended when She created Frigidus. These bees generate so much cold air when working that they have been used by Beekeepers as natural Coolers. ",XX,"Issue de conditions extrêmes, la Glacialis correspond au résultat souhaité par la Sainte-Reine lorsqu'elle a créé la Frigidus. Ces abeilles génèrent tellement d'air froid lorsqu'elles travaillent qu'elles sont utilisées par les apiculteurs comme refroidisseurs naturels.","Creata in condizioni estreme, la Glacialis è ciò che intendeva generare la Madre degli Alveari quando creò la Frigidus. Queste api generano così tanta aria fredda quando lavorano che sono utilizzate dagli apicoltori come raffreddatori naturali.","Glacialis ist das, was die Bienenmutter im Sinn hatte, als sie Frigidus erschuf, geschmiedet unter Extrembedingungen. Diese Bienen erzeugen bei ihrer Arbeit so viel kalte Luft, dass sie von Imkern als natürliche Kühler verwendet werden.",Glacialis se creó bajo condiciones extremas; son exactamente lo que la Madre de Colmenas quería crear cuando hizo a Frigidus. Estas abejas generan tanto aire frío al trabajar que el mundo de la apicultura las utiliza como enfriadoras naturales.,"Criada em ambientes extremos, Glacialis era o plano da Mãe das Colmeias quando Ela criou a Frigidus. Essas abelhas geram tanto ar frio enquanto trabalham que são usadas como Resfriadores naturais.",非常に厳しい環境で形成された種で、巣の主が極寒ミツバチと一緒に養蜂した。働くと冷気を発するので、養蜂家は天然のクーラーとして使用する。,,,"在极端条件下铸就, 巢母创造霜寒蜜蜂时, 想要的其实是严寒蜜蜂的样子. 这些蜜蜂在工作时会产生大量的冷气, 因此它们被养蜂人用作天然的冷却机.",XX
$arctic_req,,When in an Arctic climate,XX,En climat arctique,In un clima artico,In arktischem Klima,En un clima ártico,Em clima Ártico,北極圏の気候,,,在严寒气候中,XX
$blazing_species,,Blazing,XX,Flamboyante,Incandescente,Glühende ,Abrasadora,Flamejante,白熱,,,炽热,XX
$blazing_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Incandes,XX,Apis Incandes,Apis Incandes,Apis Incandes,Apis Incandes,Apis Incandes,Apis Incandes,,,Apis Incandes,XX
$blazing_hint,,"Theoretically, extreme heat and an Ignis catalysis could jump start explosive evolution of Pertinax species.",XX,"En théorie, une chaleur extrême et une catalyse Ignis pourraient déclencher une évolution explosive de l'espèce Pertinax.",Teoricamente il calore estremo e una specie catalizzatrice ('Ignis') possono innescare delle evoluzioni esplosive nella specie 'Pertinax'.,Theoretisch könnten extreme Hitze und eine Ignis-Katalyse eine explosive Evolution der Pertinax-Arten in Gang setzen.,"En teoría, la combinación de temperaturas altísimas y una especie catalizadora (Ignis) podrían ocasionar una evolución explosiva en la especie Pertinax.","Teoricamente, calor extremo e um catalizador Ignis poderiam dar partida em uma evolução explosiva na espécie Pertinax.",理論的には、高温の熱気の中、燃焼ミツバチを媒体としてカタブツミツバチの爆発的な進化反応が起こる。,,,"理论上, 极度热量和火热蜜蜂催化可促使固执蜜蜂产生爆炸性进化.",XX
$blazing_desc,,The sheer scale of frantic activity within an Incandes hive causes it to glow cherry red with heat and sear inquisitive fingers. The intense heat acts as a natural Heater while this species is working.,XX,L'ampleur de l'activité frénétique au sein d'une ruche d'Incandes la fait briller d'un rouge flamboyant et brûle les doigts des curieux. La chaleur intense agit comme un chauffage naturel quand cette espèce est en activité.,"L'enorme e frenetica attività all'interno di un alveare di Incandes, causa il tipico bagliore rosso ciliegia che brucia le dita dei curiosi. Il calore intenso agisce come riscaldatore naturale quando questa specie è in azione.","Das schiere Ausmaß der hektischen Aktivität in einem Incandes-Bienenstock führt dazu, dass er vor Hitze kirschrot glüht und neugierige Finger versengt. Die intensive Hitze wirkt wie eine natürliche Heizung, während diese Art arbeitet.","La enorme intensidad de la actividad dentro de una colmena de Incandes genera una gran cantidad de calor; como resultado, sus hogares arden con un rojo brillante. Mientras esta especie se encuentre activa, el calor que producen funciona como un calentador natural.","A quantidade massiva de atividade frenética dentro da colmeia das Incandes faz com que ela brilhe num tom vermelho-cereja com o calor, e queime dedos curiosos. O calor intenso age como um Aquecedor natural enquanto a espécie trabalha.",巣の中でのすさまじい働きにより、巣の温度が上がりチェリーレッドに染まる。興味本位で触れればやけどすることになる。働くと熱気を発するので、天然のヒーターとして使える。,,,"炽热蜜蜂蜂巢中忙乱而规模巨大的活动使蜂巢热得散发出樱桃红光, 手指放上去都会被灼烧. 此物种在工作时会散发出强烈的热量, 就像一台天然的加热器.",XX
$blazing_req,,When in an Arid climate,XX,En climat aride,In un clima arido,In einem trockenen Klima,En un clima árido,Em clima Árido,乾燥した気候,,,在干旱气候中,XX
$empress_species,,Empress,XX,Impératrice,Imperatrice,Kaiser-,Emperatriz,Imperatriz,皇后,,,女皇,XX
$empress_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Imperator,XX,Apis Imperator,Apis Imperator,Apis Imperator,Apis Imperator,Apis Imperator,Apis Imperator,,,Apis Imperator,XX
$empress_hint,,A variety of different smoker scents could trigger the genetic memory hidden deep inside Ignis and Regalis bloodlines.,XX,Différents parfums d'enfumoir pourraient déclencher la mémoire génétique cachée au plus profond des lignées d'Ignis et de Regalis.,Una varietà di differenti aromi da affumicatore può innescare la memoria genetica nascosta in profondità tra le stirpi delle api 'Ignis' e 'Regalis'.,"Eine Vielzahl verschiedener Düfte aus dem Smoker könnte das genetische Gedächtnis auslösen, das tief in den Blutlinien von Ignis und Regalis verborgen ist.",Una variedad de aromas de ahumadores diferentes podría activar la memoria genética que se oculta en las estirpes de Ignis y Regalis.,Uma variedade de aromas de fumigadores diferentes pode ativar uma memória genética profunda nas herdeiras de Ignis e Regalis.,燻煙器から香るたくさんのにおいが燃焼ミツバチと皇族ミツバチ系統の深層にある遺伝的記憶を呼び起こす。,,,喷烟器各种不同的气味可能触发深深隐藏在火热蜜蜂与王室蜜蜂血脉中的遗传记忆.,XX
$empress_desc,,"Hidden in exile for generations, a chance discovery has uncovered another claimant to the Throne. Commanding utter fealty from those species around it, it calms even the most grumpiest of species while at work.",XX,"Retranchée en exil depuis des générations, une découverte fortuite a révélé une nouvelle prétendante au trône. Exigeant une totale loyauté de la part des espèces qui l'entourent, elle apaise même les espèces les plus grincheuses quand elle est active.","Una scoperta casuale ha rilevato un'altra specie pretendente al trono, in esilio per generazioni. Imponendo la fedeltà più estrema alle api che la circordano, riesce a calmare anche le più testarde delle specie quando sono a lavoro.","Seit Generationen im Exil verborgen, hat eine zufällige Entdeckung einen weiteren Anwärter auf den Thron ans Licht gebracht. Er befiehlt den Spezies um ihn herum absolute Loyalität und beruhigt selbst die mürrischsten Spezies bei der Arbeit.","Un descubrimiento fortuito descubrió otra especie, exiliada durante generaciones, que reclama el trono. Estas abejas exigen total lealtad a las especies cercanas, y tranquilizan hasta las especies más cascarrabias a la hora de trabajar.","Exilada por gerações, uma descoberta ao acaso revelou uma nova herdeira do Trono. Inspirando a lealdade das espécies ao seu redor, ela acalma até mesmo a mais mal-humorada das espécies enquanto trabalha.",何年にもわたり追放されていたが、偶然発見され玉座を継ぐ種の出現となった。他種の忠誠心を得ていて、最も気性が荒いと言われる種でさえ穏やかに働かせる。,,,"在流放中隐藏了数个时代, 一个偶然的发现找出了又一个王位的争夺者. 它会命令周围的蜜蜂完全效忠, 工作时甚至能使最暴躁的物种平静下来.",XX
$empress_req,,When 3 different Smoker scents are nearby,XX,Lorsque 3 parfums différents d'enfumoir sont à proximité,Quando ci sono 3 diversi aromi da affumicatore nelle vicinanze,Wenn drei verschiedene Smoker-Düfte in der Nähe sind,Cuando hay 3 aromas de ahumadores diferentes cerca,Com 3 aromas de Fumigador diferentes por perto,燻煙器から3種のにおいが生成されているとき,,,周围有3种不同的喷烟器气味,XX
$melodic_species,,Melodic,XX,Mélodieuse,Melodica,Musik-,Melódica,Melódica,ハーモニー,,,旋律,XX
$melodic_latin,"Latin name for the bee, keep the same if you can. If different you'll need to update all the 'hints' for bees that are mutations of this species, as the hints refer to the bees needed by latin name",Apis Harmonia,XX,Apis Harmonia,Apis Harmonia,Apis Harmonia,Apis Harmonia,Apis Harmonica,Apis Harmonica,,,Apis Harmonia,XX
