KEY,NOTES_FOR_LOCALISATION,LINE_EN,LINE_XX,LINE_FR,LINE_IT,LINE_DE,LINE_ES,LINE_BP,LINE_JP,LINE_RU,LINE_KP,LINE_CN,LINE_XX
$gui_progress08,GUI message for honeycore machines that are charging from multiple hives,{AMOUNT} active hives nearby,{AMOUNT} XX,{AMOUNT} ruches actives à proximité,{AMOUNT} alveari attivi nelle vicinanze,{AMOUNT} aktive Bienenstöcke in der Nähe,{AMOUNT} colmenas activas cerca,{AMOUNT} colmeias próximas ativas,近くに稼働中の巣が{AMOUNT}個,,,附近有{AMOUNT} 个活跃蜂群,XX
$settings_access1,Accessbility setting for mechanisms that move automaticallu,Mechanisms move automatically,XX,Activer les mécanismes automatiques,I meccanismi si muovono automaticamente,Regler bewegen sich automatisch,Los mecanismos se mueven automáticamente,Mecanismos se movem automaticamente,ハンドルを自動で動かす,,,装置会自动运转,XX
$settings_access2,Accessibility setting for letting you walk through trees (not solid anymore),Walk through trees,XX,Traverser les arbres,Cammina attraverso gli alberi,Durch Bäume laufen,Atravesar árboles,Ande através das árvores,木をすり抜ける,,,可穿过树,XX
$settings_access3,Accessibility setting for always expanding the tooltips (without pressing shift),Always expand tooltips,XX,Toujours étendre les infobulles,Espandi sempre le descrizioni,Tipps immer ausklappen,Siempre expandir las descripciones,Sempre mostrar as dicas,常にツールヒントを開く,,,总是展开提示,XX
$settings_access5,Accessibility setting for 'Focus Mode' where only one menu opens at a time,Focus Mode (Only 1 menu open at a time),XX,Mode focus (un seul menu ouvert à la fois),Mod. Concentrazione (1 menu aperto alla volta),Fokus-Modus (Nur 1 offenes Menü),Modo Concentración (solo 1 menú abierto a la vez),Modo Foco (apenas 1 menu aberto por vez),フォーカスメニュー（一度にひとつのメニュー）,,,专注模式(同时只打开1个菜单),
$settings_gamepad01,Gamepad controls label,Toggle Tooltip Info,XX,Afficher l'infobulle,Attiva/disattiva informazioni ,Tipp-Info anzeigen,Activar descripciones emergente,Ativar dicas de informação,ツールヒントの表示と非表示,,,切换提示信息,XX
$settings_gamepad02,Gamepad controls label,Change Equipped Item,XX,Changer d'objet équipé,Cambia oggetto equipaggiato,Ausgerüsteten Gegenstand wechseln,Cambiar el objeto equipado,Mudar item equipado,装備済みアイテムを変更する,,,改变装备的物品,XX
$settings_gamepad03,Gamepad controls label,Quick Move,XX,Déplacement rapide,Movimento rapido,Schnelle Bewegung,Movimiento rápido,Mover rapidamente,クイックムーブ,,,快速移动,XX
$settings_gamepad04,Gamepad controls label,Menu Info,XX,Info du menu,Informazioni del menu,Menü-Info,Información del menú,Informação de menu,メニューについて,,,菜单信息,XX
$settings_gamepad05,Gamepad controls label,Close Menu,XX,Fermer le menu,Chiudi menu,Menü schließen,Cerrar menú,Fechar menu,メニューを閉じる,,,关闭菜单,XX
$settings_gamepad06,Gamepad controls label,Action,XX,Action,Azione,Aktion,Acción,Ação,動作,,,动作,XX
$settings_gamepad07,Gamepad controls label,Mechanisms,XX,Mécanismes,Meccanismi,Regler,Mecanismos,Mecanismos,ハンドル,,,装置,XX
$settings_gamepad08,Gamepad controls label,Move,XX,Déplacement,Movimento,Bewegen,Movimiento,Mover,動かす,,,移动,XX
$settings_gamepad09,Gamepad controls label,Open Books,XX,Ouvrir les livres,Apri i libri,Bücher öffnen,Abrir libros,Abrir livros,本を開く,,,打开书,XX
$settings_gamepad10,Gamepad controls label,Open Settings,XX,Ouvrir les paramètres,Apri le impostazioni,Einstellungen öffnen,Abrir configuración,Abrir configurações,設定を開く,,,打开设置,XX
$settings_gamepad11,Gamepad controls label,Open Inventory,XX,Ouvrir l'inventaire,Apri l'inventario,Inventar öffnen,Abrir inventario,Abrir inventário,インベントリを開く,,,打开物品栏,XX
$settings_gamepad_missing,Gamepad not connected error,No controller detected! :(,XX,Aucune manette détectée ! :(,Nessun controller rilevato! :(,Kein Controller erkannt :-(,¡No se detectó un control! :(,Nenhum controle detectado! :(,コントローラーが見つからないよ！,,,未检测到控制器! :(,XX
$settings_gamepad_contact,Gamepad not connected message,"GameMaker can be a bit funny around some devices, so if you have connected a controller and it's still not working let us know what you were trying to use over at apico.buzz/bugs and we can look into it!",XX,"GameMaker est parfois un peu capricieux avec certains appareils. Si vous avez connecté une manette et que cela ne fonctionne toujours pas, contactez-nous sur apico.buzz/bugs et nous nous en chargerons !","GameMaker può comportarsi in modo strano con alcuni dispositivi, quindi se hai collegato un controller e continua a non funzionare facci sapere tutti i dettagli sul sito apico.buzz/bugs e ce ne occuperemo quanto prima!","GameMaker kann sich bei manchen Geräten etwas merkwürdig verhalten. Wenn du ein Controller angeschlossen hast und es immer noch nicht funktioniert, lass uns unter apico.buzz/bugs wissen, mit welchem du es versucht hast und wir schauen es uns an!","A veces, GameMaker se porta un poco mal con algunos dispositivos. Si conectaste un control y no funciona, escríbenos en apico.buzz/bugs, coméntanos qué tipo de control quieres usar y veremos qué podemos hacer.","O GameMaker tem algumas peculiaridades com alguns dispositivos, se por acaso estiver com um controle conectado e ele não estiver funcionando mesmo assim, conte pra gente o que você está usando em apico.buzz/bugs, e a gente vai ver o que pode fazer!",開発ソフトがうまく動作しないことがあるから、コントローラーに接続できているのにうまくいかない場合は apico.buzz/bugs に問い合わせをしてね！,,,"GameMaker在某些设备上可能会出现调皮的表现. 所以, 如果你已连接控制器但不能用, 那就请到apico.buzz/bugs告诉我们你想用的是什么设备吧. 我们会进行调查的!",XX
$settings_gamepad_option,Gamepad controller option label,Use a controller/gamepad,XX,Utiliser une manette,Usa un controller/gamepad,Controller/Gamepad verwenden,Usar un control,Usar um controle,コントローラー / ゲームパッドを使う,,,使用控制器/手柄,XX
$settings_music,Settings label,Music Volume,XX,Musique,Volume musica,Musik,Volumen de la música,Volume da música,ミュージックの音量,,,音乐音量,XX
$settings_sfx,Settings label,SFX Volume,XX,Effets sonores,Volume effetti,Geräusche,Volumen del sonido,Volume dos efeitos sonoros,SFXの音量,,,音效音量,XX
$settings_vsync,Settings label for Vsync (joke label here for 'Bsync'),Bsync,XX,Synchro. verticale,Sincronizzazione verticale,Bsync,Sincronización vertical,Vsync,垂直同期,,,垂直同步,
$settings_scroll,Settings label,Inverse Scroll,XX,Défilement inversé,Scorrimento invertito,Scrollen invert.,Invertir desplazamiento,Inverter rolagem,逆スクロール,,,卷动逆向,
$settings_hotbar,Settings label,Inverse Hotbar,XX,Cases de raccourcis,Slot selezione rapida invertito,Schnellzugriff invert.,Invertir barra rápida,Inverter espaços de atalho,逆スホットバースロット,,,快捷栏逆向,
$settings_fullscreen,Settings label,Fullscreen,XX,Plein écran,Schermo intero,Vollbild,Pantalla completa,Tela cheia,フルスクリーン,,,全屏,
$settings_language,Settings label,Language,XX,Langue,Lingua,Sprache,Idioma,Idioma,言語,,,语言,
$settings_autosave,Settings label,Autosave,XX,Sauvegarde automatique,Salvataggio automatico,Autom. Speichern,Guardado automático,Salvamento automático,自動セーブ,,,自动保存,
$settings_keyboard_option,Settings label,Default keyboard,XX,Clavier par défaut,Tastiera predefinita,Standardtastatur,Teclado predeterminado,Teclado padrão,デフォルトのキーボード,,,默认键盘,
$modding_description,Used in the Mods menu,Here you can download mods created by the APICO Modding Community that add new content to the game!,XX,"Ici, tu peux télécharger des mods créés par la communauté de modding APICO qui ajoutent du nouveau contenu au jeu !",Qui potrai scaricare delle mods create dalla Community di Apico che aggiungerà nuovi contenuti al gioco!,"Hier kannst du Mods herunterladen, die von der APICO Modding Community erstellt wurden und dem Spiel neue Inhalte hinzufügen!",¡Aquí puedes descargar mods creados por la comunidad de APICO que agregan contenido nuevo al juego!,"Aqui você pode baixar mods criados pela Comunidade de Modding de APICO, que adicionam novos conteúdos ao jogo!",APICOMODコミュニティが作ったMODをダウンロードしてゲームにコンテンツを追加しよう！,,,"你可以在此下载由APICO社区创造的MOD, 为游戏增添更多内容!",
$modding_warning,Used in the Mods menu,"Although we have tested the following mods, we cannot guarantee that they'll be free of bugs (the bad kind)",XX,"Bien que nous ayons testé les mods suivants, nous ne pouvons pas garantir leur bon fonctionnement.","Anche se le mods sono testate, non possiamo garantire che siano completamente prive di bug.","Obwohl wir die folgenden Mods getestet haben, können wir nicht garantieren, dass sie frei von Fehlern sind.","Aunque probamos estos mods, no podemos garantizar que estén libres de errores.","Apesar de termos testado os mods abaixo, não podemos garantir que eles não vão ter bugs (e não queremos dizer mais abelhas)",以下のMODはテストしているけれど、バグ（悪質なタイプ）がないとは保証できません。,,,"虽然我们已经测试过以下MOD, 但我们也不能保证它们没有Bug(坏的那种)",
$modding_available,Used in the Mods menu,All Mods,XX,Tous les mods,Tutte le mods,Alle Mods,Todos los mods,Todos os mods,全てのMOD,,,所有MOD,
$modding_downloaded,Used in the Mods menu,Downloaded Mods,XX,Mods téléchargés,Mods scaricate,Heruntergeladene Mods,Mods descargados,Mods baixados,MODをダウンロードする,,,已下载的MOD,
$credits_title01,Used in the credits,Developed By TNgineers,XX,Développé par TNgineers,Sviluppato da TNgineers,Entwickelt von TNgineers,Desarrollado por TNgineers,Desenvolvido por TNgineers,開発：TNgineers,,,由TNgineers开发,
$credits_title02,Used in the credits,Composer:,XX,Composition :,Compositore:,Komponist:,Compositore:,Composição musical:,制作：,,,作曲:,
$credits_title03,Used in the credits,Built With Love In GameMaker Studio 2,XX,Créé avec amour sur GameMaker Studio 2,Creato con amore In GameMaker Studio 2,Mit Liebe erstellt in GameMaker Studio 2,Hecho con amor en GameMaker Studio 2,Feito com amor no GameMaker Studio 2,GameMaker Studio 2 にて愛をこめて制作,,,使用GameMaker Studio 2倾情开发,
$credits_title04,Used in the credits,Published By Whitethorn Games,XX,Publié par Whitethorn Games,Pubblicato da Whitethorn Games,Vertrieben von Whitethorn Games,Publicado por Whitethorn Games,Publicado por Whitethorn Games,リリース：Whitethorn Games,,,Whitethorn Games发行,
$credits_title05,Used in the credits,Special Thanks,XX,Remerciements,Ringraziamenti speciali,Besonderer Dank an,Agradecimientos especiales,Agradecimento Especiais,Special Thanks,,,特别鸣谢,
$credits_st01,Used in the credits,The coffee place down Ell's road,XX,Le café près de chez Ell,La caffetteria di Ell's road,Das Café in der Ell's Road,El café que está en la calle de Ell,À cafeteria na rua do Ell,エルズ通りのコーヒー屋さん,,,Ell附近那家咖啡店,
$credits_st02,Used in the credits,All of our Steam Playtesters,XX,Tous nos testeurs Steam,Tutti i nostri tester su Steam,All unsere Steam-Spieletester,A todos nuestros testers de Steam,Todos os nossos playtesters da Steam,Steamのプレイテスターのみんな,,,我们所有的Steam测试者,
$credits_title06,Used in the credits,Game Testers,XX,Les testeurs du jeu,Tester di gioco,Spieletester,Testers del juego,Teste do Jogo,ゲームテスターのみんな,,,游戏测试员,
$credits_title07,Used in the credits,Modders,XX,Les moddeurs,Modders,Modder,Creadores de mods,Modders,MOD制作者,,,MOD作者,
$credits_title08,Used in the credits,Localisation:,XX,Localisation :,Localizzazione:,Übersetzung,Localización:,Localização:,ローカライゼーション：,,,本地化:,
$credits_title09,Used in the credits,Localisation by Warlocs,XX,Localisation par les Warlocs,Localizzazione di Warlocs,Übersetzt durch Warlocs,Localización por Warlocs,Localizado por Warlocs,ローカライゼーション：Warlocs,,,由Warlocs提供本地化,
$credits_title10,Used in the credits (lead as in lead localiser),Lead:,XX,Responsable :,Responsabile:,Koordination:,Coordinación:,Líder:,ローカライゼーションリード：,,,组长:,
$credits_title11,Used in the credits,French:,XX,Français :,Francese:,Französisch:,Francés:,Francês:,フランス語：,,,法语:,
$credits_title12,Used in the credits,Italian:,XX,Italien :,Italiano:,Italienisch:,Italiano:,Italiano:,イタリア語：,,,意大利语:,
$credits_title13,Used in the credits,German:,XX,Allemand :,Tedesco:,Deutsch:,Alemán:,Alemão:,ドイツ語：,,,德语:,
$credits_title14,Used in the credits,Spanish:,XX,Espagnol :,Spagnolo:,Spanisch:,Español:,Espanhol:,スペイン語：,,,西班牙语:,
$credits_title15,Used in the credits,Japanese:,XX,Japonais :,Giapponese:,Japanisch:,Japonés:,Japonês:,日本語：,,,日语:,
$credits_title16,Used in the credits,Brazilian:,XX,Brésilien :,Brasiliano:,Brasilianisch:,Portugués de Brasil:,Português Brasileiro:,ブラジルポルトガル語：,,,巴西葡语:,
$credits_title17,Used in the credits,Mod Testers,XX,Créateurs de mod,Creatori mods,Mod-Ersteller:,Probadores de mods,Criadores de Mods,MOD制作者,,,MOD测试员,
$credits_title18,Used in the credits,And most importantly...,XX,Et surtout...,E soprattutto...,Und am Wichtigsten ...,Y lo más importante...,E mais importe...,それから肝心な...,,,以及最重要的...,
$credits_title19,Used in the credits,Development/Art:,XX,Développement/Art :,Sviluppo/Grafica:,Entwicklung/Gestaltung:,Desarrollo y arte:,Desenvolvimento/Arte:,開発 / デザイン,,,开发/美术:,
$credits_title20,Used in the credits,Art/Writing:,XX,Art/Écriture :,Grafica/Scrittura:,Gestaltung/Texte:,Arte y guion:,Arte/Roteiro:,デザイン / 構成,,,美术/文案:,
$credits_title21,Used in the credits,QA,XX,Assurance qualité,Team QA,Qualitätssicherung:,Control de calidad,Controle de Qualidade,QAチーム,,,QA,
$credits_you,Used in the credits,YOU,XX,TOI,TU,DU,A TI,VOCÊ,プレイヤーのキミ,,,你,
$credits_thanks,Used in a big graphic so we need to manually draw it for each language. Context - this is the Hivemother (goddess of bees) thanking you for discovering all the species. After getting all species you can go to a door when an animation plays during which the Hivemother appears and says 'Thank You' in a huge curly script font,Thank You,XX,Merci,Grazie,Ich danke Dir,Gracias,Obrigada,ありがとう,,,感谢你,
$credits_continue_mkb,Used in the credits,Press any key to continue...,XX,Appuie sur n'importe quelle touche pour continuer...,Premi un tasto qualsiasi per continuare...,Zum Fortfahren beliebige Taste drücken ...,Presiona cualquier tecla para continuar...,Aperte qualquer tecla para continuar...,キーを押して終了,,,按任意键继续...,
$credits_continue_gp,Used in the credits,Press any button to continue...,XX,Appuie sur n'importe quel bouton pour continuer...,Premi un pulsante qualsiasi per continuare...,Zum Fortfahren beliebige Taste drücken ...,Oprime cualquier botón para continuar...,Aperte qualquer botão para continuar...,ボタンを押して続ける,,,按任意按钮继续...,
$ems_host_01,Used in the Multiplayer menu,With BeeNet you can play with your friends online!,XX,Avec BeeNet tu peux jouer avec tes amis en ligne !,Con BeeNet puoi giocare online con i tuoi amici!,Mit BeeNet kannst du mit deinen Freunden online spielen!,"Con BeeNet, ¡puedes jugar en línea con tus amistades!",Com a AbelhaNet você pode jogar com seus amigos online!,BeeNetを使えばワールド間を行き来できる。,,,你可以通过BeeNet和好友们在线游玩!,
$ems_join,Used in the Multiplayer menu,Enter your friend's host code to join their world!,XX,Saisis un code d'hôte pour rejoindre un monde en particulier !,Inserisci il codice del tuo amico per unirti al suo mondo!,"Gib den Code eines Freundes ein, um mit zu spielen!",¡Escribe el código de tu amistad para unirte a su mundo!,Coloque o código de host do seu amigo e junte-se ao mundo dele!,お互いがBeeNetにオンライン状態である必要がある。,,,输入你好友的主机代码以加入其世界!,
$ems_label,Used in the Multiplayer menu,Host Code,XX,Code d'hôte,Codice ospite,Host Code,Código de anfitrión/a,Código de Host,ホストコード,,,主机代码,
$ems_host_03,Used in the Multiplayer menu,This is your host code that your friends can use to join:,XX,"Voici ton code d'hôte, partage-le avec tes amis :",Questo è il tuo codice ospite che dovranno utilizzare i tuoi amici:,"Dies ist der Code, mit dem Freunde deine Welt betreten können:",Este es el código de tu mundo para tus amistades:,Esse é o seu Código de Host que seus amigos podem usar para se juntarem a você:,このホストコードを使ってフレンドをワールドに招待できる。,,,你的好友们可以使用这个主机代码加入:,
$ems_host_04,Used in the Multiplayer menu,Now pick the world you want to host,XX,Choisis le monde que tu souhaites partager,Ora seleziona il mondo che vuoi ospitare.,"Wähle nun die Welt, die du zur Verfügung stellen willst",Ahora elige el mundo que deseas albergar,Agora escolha o mundo que quer hostear,ホストしたいワールドを選択,,,现在请选择你想创建的世界,
$ems_status_01,Used in the Multiplayer menu,Connecting...,XX,Connexion...,Connessione...,Verbinde ...,Conectando...,Conectando...,接続中...,,,正在连接...,
$ems_status_02,Used in the Multiplayer menu,Connection Error!,XX,Erreur de connexion !,Errore di connessione!,Verbindungsfehler!,¡Error de conexión!,Erro de conexão!,接続エラー！,,,连接出错!,
$ems_status_03,Used in the Multiplayer menu,Failed to connect to BeeNet,XX,Échec de la connexion à BeeNet,Errore di connessione a BeeNet,Keine Verbindung zum BeeNet,Error de conexión con BeeNet,Erro ao conectar à AbelhaNet,BeeNetへの接続失敗,,,连接BeeNet失败,
$ems_status_04,Used in the Multiplayer menu,This is not a valid host code!,XX,Ce code d'hôte est invalide !,Il codice ospite non è valido!,Code ungültig!,¡Este no es un código de anfitrión válido!,Esse código de host é inválido!,このホストコードは無効です,,,此主机代码无效!,
$ems_status_05,Used in the Multiplayer menu,There is no more room in this host's world!,XX,Il n'y a plus de place dans ce monde !,Non c'è più spazio nel mondo di questo ospite!,Kein Platz in der Welt mehr frei!,¡No hay más espacio en este mundo!,Sem espaço sobrando no mundo desse host!,このホストワールドにはもう空きがない！,,,该主机的世界中已无空位!,
$ems_status_06,Used in the Multiplayer menu,The host hasn't started the game yet.,XX,L'hôte n'a pas encore lancé le jeu.,L'ospite non ha ancora avviato il gioco.,Der Host hat die Welt noch nicht gestartet.,La persona que alberga este mundo aún no empezó la partida.,O host ainda não começou o jogo.,ホストがまだゲームを始めていない。,,,主机尚未开启游戏.,
$ems_status_07,Used in the Multiplayer menu,Loading world from host...,XX,Chargement du monde...,Caricamento mondo dell'ospite...,Lade die Welt vom Host herunter ...,Cargando mundo anfitrión...,Carregando mundo do host...,ホストからワールドを読み込み中...,,,正在从主机加载世界...,
$ems_status_08,Used in the Multiplayer menu,Downloading host world...,XX,Chargement du monde...,Scaricamento mondo dell'ospite...,Lade die Welt des Hosts herunter ...,Descargando mundo anfitrión...,Baixando mundo do host...,ホストワールドをダウンロード中...,,,正在下载主机的世界...,
$ems_status_09,Used in the Multiplayer menu,Ready to join!,XX,C'est prêt !,Pronti a entrare!,Bereit zur Teilnahme!,¡Todo listo para unirte!,Pronto para entrar!,準備完了！,,,已准备好加入!,
$ems_status_10,Used in the Multiplayer menu,Hosting World!,XX,Monde hôte !,Mondo ospitato!,Welt steht bereit!,¡Estás albergando un mundo!,Hosteando mundo!,ホスト完了！,,,正作为世界主机!,
$ems_status_11,Used in the Multiplayer menu,Joined World!,XX,Monde rejoint !,Hai effettuato l'accesso al mondo!,Welt betreten!,¡Te uniste al mundo!,Entrou no mundo!,参加完了！,,,已加入世界!,
$ems_code_01,Used in the Multiplayer menu,My Host Code:,XX,Mon code d'hôte :,Il mio codice ospite:,Mein Host-Code:,Mi código de mundo anfitrión:,Meu código de host:,自分のホストコード：,,,我的主机代码:,
$ems_code_02,Used in the Multiplayer menu,Friends Host Code:,XX,Code d'hôte ami :,Codice ospite degli amici:,Host-Code des Freundes:,Código de anfitrión de amistad:,Código de host de amigos:,フレンドのホストコード：,,,好友主机代码:,
$gamepad_key1,Shown to the player in gamepad mode as a 'key' for the controls,Pickup Item,XX,Ramasser objet,Raccogli oggetto,Gegenstand aufnehmen,Recoger objeto,Pegar item,アイテムを拾う,,,拾取物品,
$gamepad_key2,Shown to the player in gamepad mode as a 'key' for the controls,Quick Move,XX,Déplacement rapide,Movimento rapido,Schnelle Bewegung,Movimiento rápido,Mover rapidamente,クイックムーブ,,,快速移动,
$gamepad_key3,Shown to the player in gamepad mode as a 'key' for the controls,Close Menu,XX,Fermer le menu,Chiudi menu,Menü schließen,Cerrar menú,Fechar menu,メニューを閉じる,,,关闭菜单,
$gamepad_key4,Shown to the player in gamepad mode as a 'key' for the controls,Menu Help,XX,Aide menu,Aiuto del menu,Menü-Hilfe,Ayuda del menú,Ajuda de menu,メニューのヘルプ,,,菜单帮助,
$gamepad_key5,"Shown to the player in gamepad mode as a 'key' for the controls. Mechanisms are the little crafting minigames where the player performs an action, like dragging a handle left and right to chop wood",Mechanism,XX,Mécanisme,Meccanismo,Regler bewegen,Mecanismos,Mecanismo,ハンドル,,,装置,
$gamepad_key6,Shown to the player in gamepad mode as a 'key' for the controls,Select Recipe,XX,Sélectionner la recette,Seleziona ricetta,Anleitung auswählen,Elegir receta,Selecionar receita,レシピを選択,,,选择配方,
$gamepad_key7,Shown to the player in gamepad mode as a 'key' for the controls,Craft Item,XX,Fabriquer,Crea oggetto,Gegenstand herstellen,Crear objeto,Criar item,アイテムをクラフト,,,制造物品,
$gamepad_key8,Shown to the player in gamepad mode as a 'key' for the controls,Sort Items,XX,Trier objets,Ordina oggetti,Gegenstände sortieren,Ordenar objetos,Organizar itens,アイテムを並べ替える,,,整理物品,
$gamepad_key9,Shown to the player in gamepad mode as a 'key' for the controls,Quick Queen,XX,Reine rapide,Regina rapida,Schnelle Königin,Reina rápida,Rainha rápida,クイッククイーン,,,快速蜂后按钮,
$worldgen_status_01,Shown during the world generation loading screen,Forming Islands...,XX,Formation des îles...,Formando le isole...,Forme Inseln ...,Formando islas...,Formando ilhas...,島を形成中...,,,正在组成岛屿...,
$worldgen_status_02,Shown during the world generation loading screen,Filling Lakes...,XX,Remplissage des lacs...,Riempiendo i laghi...,Fülle Seen ...,Llenando lagos...,Enchendo lagos...,湖を形成中...,,,正在填满湖泊...,
$worldgen_status_03,Shown during the world generation loading screen,Planting Forests...,XX,Plantation des forêts...,Piantando le foreste...,Pflanze Bäume ...,Plantando bosques...,Plantando florestas...,森林を形成中...,,,正在种植森林...,
$worldgen_status_04,Shown during the world generation loading screen,Spreading Flowers...,XX,Propagation des fleurs...,Spargendo i fiori...,Verteile Blumen ...,Esparciendo flores...,Espalhando flores...,花の準備中...,,,正在播撒花卉...,
$worldgen_status_05,Shown during the world generation loading screen,Releasing Bees...,XX,Libération des abeilles...,Liberando le api...,Lasse Bienen frei ...,Liberando abejas...,Soltando abelhas...,ハチの準備中...,,,正在释放蜜蜂...,
$settings_access6,Accessibility setting for making slots have a high contrast background,High Contrast Slots,XX,Case à contraste élevé,Slot ad alto contrasto,Hoher Kontrast in Ablagen,Espacios de alto contraste,Espaços de alto contraste,ハイコントラストスロット,,,高对比度槽位,
$settings_access7,Accessibility setting for making text in books and tooltips high contrast,High Contrast Text,XX,Texte à contraste élevé,Testo ad alto contrasto,Hoher Kontrast in Text,Texto de alto contraste,Texto de alto contraste,ハイコントラストテキスト,,,高对比度文本,
$loading_status_01,Shown when a file is selected with a mod/mods enabled,Loading mods...,XX,Chargement des mods...,Caricamento mods...,Lade Mods ...,Cargando mods...,Carregando mods...,MODをロード中,,,正在加载MOD...,
$loading_status_02,Shown briefly when creating a new world before the worldgen status labels above get used,Creating world...,XX,Création du monde...,Creazione mondo....,Erstelle Welt ...,Creando el mundo...,Criando mundo...,ワールドを形成中...,,,正在创建世界...,
$flower_no_special,Shown on flowers with no special effects,No special effect,XX,Aucun effet spécial,Nessun effetto speciale,Kein besonderer Effekt,Sin efectos especiales,Sem efeitos especiais,特殊効果なし,,,无特殊效果,
$flower_caffeinated,Shown on flowers that keep bees up later than they should,Caffeinated,XX,Caféinée,Con caffeina,Enthält Koffein,Cafeinada,Cafeinada,カフェイン含有,,,咖啡因刺激,
$flower_contented,Shown on a flower that makes bees make more honey,Contented,XX,Satisfaisante,Contento,Zufrieden,Contenta,Contente,豊作,,,满足,
$flower_motivated,Shown on a flower that makes bees produce more special produce,Motivated,XX,Motivante,Motivato,Motiviert,Motivada,Motivada,やる気十分,,,动力十足,
$jukebox_playing,Shown on the jukebox like the old school MP3 players,Now Playing,XX,Lecture :,Ora in riproduzione,Aktueller Titel,Reproduciendo,Tocando,再生中,,,正在播放,
$species_saved,Needed to draw the 'Species Saved' magazine text as it's a sprite,Species Saved,XX,Espèces sauvées,Specie salvata,Art gerettet,Especie salvada,Espécie salva,種は救われた,,,拯救物种,
$species_anatomy,Title shown in the bee book anatomy tooltip,Species Anatomy,,Anatomie de l’espèce,Anatomia della specie,Anatomie der Art,Anatomía de la especie,Anatomia da espécie,個体の生体構造,,,物种剖析,
$species_normal_var,Used next to the sprite for the 'normal' variant of a bee,Normal Variant,,Variante normale,Variante normale,Normale Variante,Variante normal,Variante normal,通常の種,,,普通变种,
$species_blessed_var,Used next to the sprite for the 'blessed' variant,Blessed Variant,,Variante bénie,Variante benedetta,Gesegnete Variante,Variante bendecida,Variante abençoada,祝福を授かった種,,,收祝福变种,
$species_has_found,Whether a bee has been discovered or not,Found,,Découverte,Trovata,Entdeckt,Encontrada,Encontrada,発見済,,,已发现,
$species_not_found,Whether a bee has been discovered or not,Not Found,,Inconnue,Non trovata,Nicht entdeckt,Sin encontrar,Não encontrada,未発見,,,未发现,
$species_mutates_from,Used with a description of what mutation forms this species,Mutation From:,,Mutation issue de :,Mutazione da:,Herkunft der Mutation:,Mutación de:,Mutação de:,変異前：,,,变异自:,
$gate_menu,Used in the tooltip title for the menu for this object. Name used should match the name you gave the object above. If you do not need a special format and '{OBJECT} Menu' works fine for your language (like the english format) then you do not need to fill in these rows!,Hivemother Gate Menu,XX,Menu Portail de la Sainte-Reine,Menu portale della Madre degli Alveari,Tor der Bienenmutter - Menü,Menú de portales de la Madre de Colmenas,,,,,巢母大门菜单,
$altar_menu,^ as above,Hivemother Altar Menu,XX,Menu Autel de la Sainte-Reine,Menu altare della Madre degli Alveari,Altar der Bienenmutter - Menü,Menú de altares de la Madre de Colmenas,,,,,巢母祭坛菜单,
$anvil_menu,^ as above,Anvil Menu,XX,Menu Enclume,Menu incudine,,Menú del yunque,,,,,铁砧菜单,
$acclimatiser_menu,^ as above,Acclimatiser Menu,XX,Menu Acclimatiseur,Menu acclimatizzatore,,Menú del climatizador,,,,,适应器菜单,
$barrel_menu,^ as above,Barrel Menu,XX,Menu Tonneau,Menu barile,,Menú del barril,,,,,桶菜单,
$beebox_menu,^ as above,Beebox Menu,XX,Menu Boîte à abeilles,Menu scatola per api,,Menú de la caja para abejas,,,,,蜂盒菜单,
$beebank_menu,^ as above,Beebank Menu,XX,Menu Banque d'abeilles,Menu banca delle api,,Menú del banco de abejas,,,,,蜂库菜单,
$beehive_menu,^ as above,Beehive Menu,XX,Menu Ruche,Menu alveare,,Menú del panal,,,,,蜂巢菜单,
$bin_menu,^ as above,Trash Can Menu,XX,Menu Poubelle,Menu cestino della spazzatura,,Menú del cesto de basura,,,,,垃圾箱菜单,
$bookshelf_menu,^ as above,Bookshelf Menu,XX,Menu Bibliothèque,Menu scaffale,,Menú de la estantería,,,,,书架菜单,
$backpack_menu,^ as above,Backpack Menu,XX,Menu Sac à doc,Menu zaino,,Menú de la mochila,,,,,背包菜单,
$bottler_menu,^ as above,Bottler Menu,XX,Menu Embouteilleur,Menu imbottigliatore,,Menú de la embotelladora,,,,,装瓶器菜单,
$cooler_menu,^ as above,Cooler Menu,XX,Menu Refroidisseur,Menu raffreddatore,,Menú del enfriador,,,,,冷却机菜单,
$crate1_menu,^ as above,Small Crate Menu,XX,Menu Petit coffre,Menu cassa piccola,,Menú de la caja pequeña,,,,,小木箱菜单,
$crate2_menu,^ as above,Large Crate Menu,XX,Menu Grand coffre,Menu cassa grande,,Menú de la caja grande,,,,,大木箱菜单,
$centrifuge_menu,^ as above,Centrifuge Menu,XX,Menu Centrifugeuse,Menu centrifuga,,Menú de la centrifugadora,,,,,离心机菜单,
$dresser_menu,^ as above,Dresser Menu,XX,Menu Commode,Menu armadio,,Menú del vestidor,,,,,梳妆台菜单,
$extractor_menu,^ as above,Extractor Menu,XX,Menu Extracteur,Menu estrattore,,Menú del extractor,,,,,抽取器菜单,
$fermenter_menu,^ as above,Fermenter Menu,XX,Menu Fermenteur,Menu fermentatore,,Menú del fermentador,,,,,发酵器菜单,
$forge_menu,^ as above,Forge Menu,XX,Menu Forge,Menu forgia,,Menú de la forja,,,,,锻造处菜单,
